,tweet_id,rating_numerator,rating_denominator,name,date,stage
2119,670417414769758208,6.0,10,None,11-28-2015,None
2120,670411370698022913,12.0,10,Scooter,11-28-2015,None
2121,670408998013820928,10.0,10,Peanut,11-28-2015,None
2122,670403879788544000,10.0,10,Nigel,11-28-2015,None
2123,670385711116361728,8.0,10,Larry,11-27-2015,None
2124,670374371102445568,12.0,10,Daisy,11-27-2015,None
2125,670361874861563904,9.0,10,Cherokee,11-27-2015,None
2126,670338931251150849,10.0,10,Butters,11-27-2015,None
2127,670319130621435904,11.0,10,None,11-27-2015,None
2128,670303360680108032,9.0,10,Hemry,11-27-2015,None
2129,670290420111441920,11.0,10,Sandra,11-27-2015,None
2130,670093938074779648,9.0,10,Wally,11-27-2015,None
2131,670086499208155136,10.0,10,None,11-27-2015,None
2132,670079681849372674,10.0,10,Fabio,11-27-2015,None
2133,670073503555706880,10.0,10,Winston,11-27-2015,None
2134,670069087419133954,5.0,10,Randall,11-27-2015,None
2135,670061506722140161,11.0,10,Liam,11-27-2015,None
2136,670055038660800512,3.0,10,Tommy,11-27-2015,None
2137,670046952931721218,11.0,10,Ben,11-27-2015,None
2138,670040295598354432,10.0,10,None,11-27-2015,None
2139,670037189829525505,5.0,10,None,11-27-2015,None
2140,670003130994700288,10.0,10,Raphael,11-26-2015,None
2141,669993076832759809,9.0,10,Zoey,11-26-2015,None
2142,669972011175813120,10.0,10,None,11-26-2015,None
2143,669970042633789440,10.0,10,Julio,11-26-2015,None
2144,669942763794931712,11.0,10,Andru,11-26-2015,None
2145,669926384437997569,12.0,10,None,11-26-2015,None
2146,669923323644657664,10.0,10,Alphred,11-26-2015,None
2147,669753178989142016,10.0,10,Chester,11-26-2015,None
2148,669749430875258880,8.0,10,Clarence,11-26-2015,None
2149,669684865554620416,11.0,10,None,11-26-2015,None
2150,669683899023405056,10.0,10,Kloey,11-26-2015,None
2151,669682095984410625,9.0,10,Louie,11-26-2015,None
2152,669680153564442624,8.0,10,Shawwn,11-26-2015,None
2153,669661792646373376,5.0,10,None,11-25-2015,None
2154,669625907762618368,12.0,10,Penny,11-25-2015,None
2155,669603084620980224,10.0,10,None,11-25-2015,None
2156,669597912108789760,10.0,10,Skye,11-25-2015,None
2157,669583744538451968,6.0,10,None,11-25-2015,None
2158,669573570759163904,10.0,10,Linda,11-25-2015,None
2159,669571471778410496,7.0,10,Keith,11-25-2015,None
2160,669567591774625800,9.0,10,Kollin,11-25-2015,None
2161,669564461267722241,10.0,10,Alfredo,11-25-2015,None
2162,669393256313184256,10.0,10,Ronduh,11-25-2015,None
2163,669375718304980992,6.0,10,Billl,11-25-2015,None
2164,669371483794317312,10.0,10,Oliviér,11-25-2015,None
2165,669367896104181761,10.0,10,Chip,11-25-2015,None
2166,669363888236994561,10.0,10,None,11-25-2015,None
2167,669359674819481600,11.0,10,Saydee,11-25-2015,None
2168,669354382627049472,8.0,10,Dug,11-25-2015,None
2169,669353438988365824,10.0,10,Tessa,11-25-2015,None
2170,669351434509529089,10.0,10,Sully,11-25-2015,None
2171,669328503091937280,12.0,10,Kirk,11-25-2015,None
2172,669327207240699904,13.0,10,None,11-25-2015,None
2173,669324657376567296,11.0,10,Ralf,11-25-2015,None
2174,669216679721873412,8.0,10,Clarq,11-24-2015,None
2175,669214165781868544,10.0,10,Jaspers,11-24-2015,None
2176,669203728096960512,9.0,10,Samsom,11-24-2015,None
2177,669037058363662336,10.0,10,None,11-24-2015,None
2178,669015743032369152,10.0,10,None,11-24-2015,None
2179,669006782128353280,12.0,10,Tucker,11-24-2015,None
2180,669000397445533696,11.0,10,Terrance,11-24-2015,None
2181,668994913074286592,5.0,10,None,11-24-2015,None
2182,668992363537309700,8.0,10,Harrison,11-24-2015,None
2183,668989615043424256,3.0,10,Bernie,11-24-2015,None
2184,668988183816871936,7.0,10,None,11-24-2015,None
2185,668986018524233728,9.0,10,Ruby,11-24-2015,None
2186,668981893510119424,4.0,10,None,11-24-2015,None
2187,668979806671884288,12.0,10,Chaz,11-24-2015,None
2188,668975677807423489,11.0,10,Jeremy,11-24-2015,None
2189,668967877119254528,12.0,10,None,11-24-2015,None
2190,668960084974809088,10.0,10,Jaycob,11-24-2015,None
2191,668955713004314625,10.0,10,Leroi,11-24-2015,None
2192,668932921458302977,9.0,10,Herald,11-23-2015,None
2193,668902994700836864,11.0,10,Lambeau,11-23-2015,None
2194,668892474547511297,11.0,10,Ruffles,11-23-2015,None
2195,668872652652679168,11.0,10,Amélie,11-23-2015,None
2196,668852170888998912,11.0,10,Bobb,11-23-2015,None
2197,668826086256599040,10.0,10,Banditt,11-23-2015,None
2198,668815180734689280,7.0,10,None,11-23-2015,None
2199,668779399630725120,10.0,10,Kevon,11-23-2015,None
2200,668655139528511488,11.0,10,Winifred,11-23-2015,None
2201,668645506898350081,11.0,10,None,11-23-2015,None
2202,668643542311546881,3.0,10,None,11-23-2015,None
2203,668641109086707712,10.0,10,Hanz,11-23-2015,None
2204,668636665813057536,10.0,10,Berta,11-23-2015,None
2205,668633411083464705,10.0,10,Churlie,11-23-2015,None
2206,668631377374486528,5.0,10,Zeek,11-23-2015,None
2207,668627278264475648,9.0,10,Timofy,11-23-2015,None
2208,668625577880875008,10.0,10,Maks,11-23-2015,None
2209,668623201287675904,10.0,10,Jomathan,11-23-2015,None
2210,668620235289837568,10.0,10,Kallie,11-23-2015,None
2211,668614819948453888,7.0,10,None,11-23-2015,None
2212,668587383441514497,13.0,10,None,11-23-2015,None
2213,668567822092664832,11.0,10,Marvin,11-22-2015,None
2214,668544745690562560,10.0,10,None,11-22-2015,None
2215,668542336805281792,10.0,10,None,11-22-2015,None
2216,668537837512433665,8.0,10,Spark,11-22-2015,None
2217,668528771708952576,12.0,10,Gòrdón,11-22-2015,None
2218,668507509523615744,10.0,10,Chuk,11-22-2015,None
2219,668496999348633600,8.0,10,Jo,11-22-2015,None
2220,668484198282485761,9.0,10,None,11-22-2015,None
2221,668480044826800133,11.0,10,DayZ,11-22-2015,None
2222,668466899341221888,4.0,10,None,11-22-2015,None
2223,668297328638447616,9.0,10,None,11-22-2015,None
2224,668291999406125056,10.0,10,None,11-22-2015,None
2225,668286279830867968,11.0,10,Rusty,11-22-2015,None
2226,668274247790391296,10.0,10,Sophie,11-22-2015,None
2227,668268907921326080,10.0,10,None,11-22-2015,None
2228,668256321989451776,13.0,10,Jareld,11-22-2015,None
2229,668248472370458624,8.0,10,Bisquick,11-22-2015,None
2230,668237644992782336,10.0,10,Torque,11-22-2015,None
2231,668226093875376128,10.0,10,None,11-22-2015,None
2232,668221241640230912,10.0,10,None,11-22-2015,None
2233,668204964695683073,8.0,10,Ron,11-21-2015,None
2234,668190681446379520,12.0,10,Skittles,11-21-2015,None
2235,668171859951755264,7.0,10,Alfonso,11-21-2015,None
2236,668154635664932864,9.0,10,None,11-21-2015,None
2237,668142349051129856,2.0,10,None,11-21-2015,None
2238,668113020489474048,6.0,10,Alfie,11-21-2015,None
2239,667937095915278337,3.0,10,None,11-21-2015,None
2240,667924896115245057,9.0,10,Jiminy,11-21-2015,None
2241,667915453470232577,10.0,10,Otis,11-21-2015,None
2242,667911425562669056,5.0,10,None,11-21-2015,None
2243,667902449697558528,9.0,10,Cleopatricia,11-21-2015,None
2244,667886921285246976,11.0,10,Erik,11-21-2015,None
2245,667885044254572545,10.0,10,Stu,11-21-2015,None
2246,667878741721415682,2.0,10,Tedrick,11-21-2015,None
2247,667873844930215936,10.0,10,None,11-21-2015,None
2248,667866724293877760,10.0,10,Shaggy,11-21-2015,None
2249,667861340749471744,9.0,10,Cheryl,11-21-2015,None
2250,667832474953625600,12.0,10,None,11-20-2015,None
2251,667806454573760512,10.0,10,Filup,11-20-2015,None
2252,667801013445750784,12.0,10,None,11-20-2015,None
2253,667793409583771648,8.0,10,None,11-20-2015,None
2254,667782464991965184,9.0,10,None,11-20-2015,None
2255,667773195014021121,8.0,10,Jessiga,11-20-2015,None
2256,667766675769573376,9.0,10,Calvin,11-20-2015,None
2257,667728196545200128,11.0,10,Olive,11-20-2015,None
2258,667724302356258817,7.0,10,None,11-20-2015,None
2261,667549055577362432,1.0,10,None,11-20-2015,None
2262,667546741521195010,9.0,10,George,11-20-2015,None
2263,667544320556335104,10.0,10,Kial,11-20-2015,None
2264,667538891197542400,9.0,10,Klint,11-20-2015,None
2265,667534815156183040,8.0,10,Frank,11-20-2015,None
2266,667530908589760512,10.0,10,Naphaniel,11-20-2015,None
2267,667524857454854144,12.0,10,None,11-20-2015,None
2268,667517642048163840,8.0,10,Dook,11-20-2015,None
2269,667509364010450944,12.0,10,None,11-20-2015,None
2270,667502640335572993,11.0,10,Hall,11-20-2015,None
2271,667495797102141441,9.0,10,Philippe,11-20-2015,None
2272,667491009379606528,7.0,10,None,11-19-2015,None
2273,667470559035432960,11.0,10,Kohl,11-19-2015,None
2274,667455448082227200,7.0,10,Reese,11-19-2015,None
2275,667453023279554560,11.0,10,Cupcake,11-19-2015,None
2276,667443425659232256,6.0,10,None,11-19-2015,None
2277,667437278097252352,10.0,10,None,11-19-2015,None
2278,667435689202614272,12.0,10,None,11-19-2015,None
2279,667405339315146752,7.0,10,Biden,11-19-2015,None
2280,667393430834667520,8.0,10,Fwed,11-19-2015,None
2281,667369227918143488,10.0,10,None,11-19-2015,None
2282,667211855547486208,9.0,10,Genevieve,11-19-2015,None
2283,667200525029539841,11.0,10,Joshwa,11-19-2015,None
2284,667192066997374976,12.0,10,None,11-19-2015,None
2285,667188689915760640,10.0,10,None,11-19-2015,None
2286,667182792070062081,10.0,10,Timison,11-19-2015,None
2287,667177989038297088,8.0,10,Daryl,11-19-2015,None
2288,667176164155375616,4.0,10,None,11-19-2015,None
2289,667174963120574464,9.0,10,Clarence,11-19-2015,None
2290,667171260800061440,10.0,10,Kenneth,11-19-2015,None
2291,667165590075940865,10.0,10,Churlie,11-19-2015,None
2292,667160273090932737,11.0,10,Bradlay,11-19-2015,None
2293,667152164079423490,12.0,10,Pipsy,11-19-2015,None
2294,667138269671505920,10.0,10,None,11-19-2015,None
2295,667119796878725120,10.0,10,Gabe,11-18-2015,None
2296,667090893657276420,7.0,10,Clybe,11-18-2015,None
2297,667073648344346624,10.0,10,Dave,11-18-2015,None
2298,667070482143944705,10.0,10,None,11-18-2015,None
2299,667065535570550784,8.0,10,None,11-18-2015,None
2300,667062181243039745,10.0,10,Keet,11-18-2015,None
2301,667044094246576128,12.0,10,None,11-18-2015,None
2302,667012601033924608,9.0,10,Klevin,11-18-2015,None
2303,666996132027977728,10.0,10,Carll,11-18-2015,None
2304,666983947667116034,11.0,10,Pepe,11-18-2015,None
2305,666837028449972224,3.0,10,None,11-18-2015,None
2306,666835007768551424,10.0,10,None,11-18-2015,None
2307,666826780179869698,12.0,10,None,11-18-2015,None
2308,666817836334096384,9.0,10,Jeph,11-18-2015,None
2309,666804364988780544,8.0,10,Jockson,11-18-2015,None
2310,666786068205871104,2.0,10,None,11-18-2015,None
2311,666781792255496192,10.0,10,Octaviath,11-18-2015,None
2312,666776908487630848,5.0,10,Josep,11-18-2015,None
2313,666739327293083650,10.0,10,Lugan,11-17-2015,None
2314,666701168228331520,8.0,10,Johm,11-17-2015,None
2315,666691418707132416,8.0,10,Christoper,11-17-2015,None
2316,666649482315059201,4.0,10,None,11-17-2015,None
2317,666644823164719104,9.0,10,Jimothy,11-17-2015,None
2318,666454714377183233,10.0,10,Kreggory,11-17-2015,None
2319,666447344410484738,9.0,10,Scout,11-17-2015,None
2320,666437273139982337,7.0,10,None,11-17-2015,None
2321,666435652385423360,10.0,10,None,11-17-2015,None
2322,666430724426358785,6.0,10,None,11-17-2015,None
2323,666428276349472768,7.0,10,None,11-17-2015,None
2324,666421158376562688,12.0,10,None,11-17-2015,None
2325,666418789513326592,10.0,10,Walter,11-17-2015,None
2326,666411507551481857,2.0,10,None,11-17-2015,None
2327,666407126856765440,7.0,10,None,11-17-2015,None
2328,666396247373291520,9.0,10,None,11-16-2015,None
2329,666373753744588802,11.0,10,None,11-16-2015,None
2330,666362758909284353,6.0,10,None,11-16-2015,None
2331,666353288456101888,8.0,10,None,11-16-2015,None
2332,666345417576210432,10.0,10,None,11-16-2015,None
2333,666337882303524864,9.0,10,None,11-16-2015,None
2334,666293911632134144,3.0,10,None,11-16-2015,None
2335,666287406224695296,9,10,None,11-16-2015,None
2336,666273097616637952,11.0,10,None,11-16-2015,None
2337,666268910803644416,10.0,10,None,11-16-2015,None
2338,666104133288665088,1.0,10,None,11-16-2015,None
2339,666102155909144576,11.0,10,None,11-16-2015,None
2340,666099513787052032,8.0,10,None,11-16-2015,None
2341,666094000022159362,9.0,10,None,11-16-2015,None
2342,666082916733198337,6.0,10,None,11-16-2015,None
2343,666073100786774016,10.0,10,None,11-16-2015,None
2344,666071193221509120,9.0,10,None,11-16-2015,None
2345,666063827256086533,10.0,10,None,11-16-2015,None
2346,666058600524156928,8.0,10,None,11-16-2015,None
2347,666057090499244032,9.0,10,None,11-16-2015,None
2348,666055525042405380,10.0,10,None,11-16-2015,None
2349,666051853826850816,2.0,10,None,11-16-2015,None
2350,666050758794694657,10.0,10,None,11-16-2015,None
2351,666049248165822465,5.0,10,None,11-16-2015,None
2352,666044226329800704,6.0,10,None,11-16-2015,None
2353,666033412701032449,9.0,10,None,11-15-2015,None
2354,666029285002620928,7.0,10,None,11-15-2015,None
2355,666020888022790149,8.0,10,None,11-15-2015,None
